Device,Kernel Name,Number of Transfers,Average Bytes per Transfer,Transfer Efficiency (%),Total Data Transfer (MB),Total Write (MB),Total Read (MB),Transfer Rate (MB/s),Average Bandwidth Utilization (%),
xilinx:adm-pcie-ku3:2ddr:3.0-0,ALL,20210,63.9988,1.56247,1.29342,4e-05,1.29338,4.74156,0.0493912,


Top Kernel Execution
Kernel Instance Address,Kernel,Context ID,Command Queue ID,Device Name,Start Time (ms),Duration (ms),Global Work Size,Local Work Size,
8767208,conv2,0,0,xilinx:adm-pcie-ku3:2ddr:3.0-0,23646.1,65.2915,8:8:64,4:4:16,
8766488,fc1,0,0,xilinx:adm-pcie-ku3:2ddr:3.0-0,23711.7,11.5241,256:1:1,32:1:1,
8767928,conv1,0,0,xilinx:adm-pcie-ku3:2ddr:3.0-0,23638.6,6.04417,24:24:32,24:24:4,
8801496,load_model_ocm,0,0,xilinx:adm-pcie-ku3:2ddr:3.0-0,23587.2,1.53449,1:1:1,1:1:1,
8769368,max_pool1,0,0,xilinx:adm-pcie-ku3:2ddr:3.0-0,23644.6,1.44151,12:12:32,4:4:4,
8768648,max_pool2,0,0,xilinx:adm-pcie-ku3:2ddr:3.0-0,23711.4,0.32784,4:4:64,4:4:4,
8765768,fc2,0,0,xilinx:adm-pcie-ku3:2ddr:3.0-0,23723.2,0.161081,10:1:1,5:1:1,
8770088,softmax_layer,0,0,xilinx:adm-pcie-ku3:2ddr:3.0-0,23723.6,0.019523,1:1:1,1:1:1,


Top Buffer Writes
Buffer Address,Context ID,Command Queue ID,Start Time (ms),Duration (ms),Buffer Size (KB),Writing Rate(MB/s),
8758056,0,0,23585.3,0.367774,1048.58,2851.14,
8793144,0,0,23585.1,0.07225,204.8,2834.6,
12914392,0,0,23585,0.017218,3.2,185.852,
12909640,0,0,23585.7,0.013282,10.24,770.968,
12909080,0,0,23585.7,0.008932,1.024,114.644,
9306968,0,0,23638.5,0.007429,3.136,422.129,
8780792,0,0,23585.1,0.00631,0.128,20.2853,
8838424,0,0,23585.2,0.006215,0.256,41.1907,
8751080,0,0,23585.8,0.006064,0.04,6.59631,


Top Buffer Reads
Buffer Address,Context ID,Command Queue ID,Start Time (ms),Duration (ms),Buffer Size (KB),Reading Rate(MB/s),
8798696,0,0,23723.7,0.021565,0.04,1.85486,


PRC Parameters
Parameter,Element,Value,
DEVICE_EXEC_TIME,xilinx:adm-pcie-ku3:2ddr:3.0-0,136.391511,
CU_CALLS,xilinx:adm-pcie-ku3:2ddr:3.0-0|conv1_1,8,
CU_CALLS,xilinx:adm-pcie-ku3:2ddr:3.0-0|conv2_1,16,
CU_CALLS,xilinx:adm-pcie-ku3:2ddr:3.0-0|fc1_1,8,
CU_CALLS,xilinx:adm-pcie-ku3:2ddr:3.0-0|fc2_1,2,
CU_CALLS,xilinx:adm-pcie-ku3:2ddr:3.0-0|load_model_ocm_1,1,
CU_CALLS,xilinx:adm-pcie-ku3:2ddr:3.0-0|max_pool1_1,72,
CU_CALLS,xilinx:adm-pcie-ku3:2ddr:3.0-0|max_pool2_1,16,
CU_CALLS,xilinx:adm-pcie-ku3:2ddr:3.0-0|softmax_layer_1,1,


